customer_id,line_id,product_type,agreement_number,eip_imei,usage_imei,imei_mismatch_flag,missing_usage_imei_flag,eip_mismatch_flag,upstream_friction_risk_flag,imei_anomaly_type
C0001009,LINE-000002440,voice,EIP-3458309037,15800121330434.0,429190249388998.0,1,0,0,1,imei_mismatch_swap
C0001012,LINE-000002448,voice,EIP-7680579066,13005753472617.0,642393941687544.0,1,0,0,1,imei_mismatch_swap
C0001012,LINE-000002449,voice,EIP-5686973820,642393941687544.0,13005753472617.0,1,0,0,1,imei_mismatch_swap
C0001018,LINE-000002461,voice,EIP-7337488327,280316176717483.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001019,LINE-000002462,voice,EIP-2208787086,983744487559020.0,825597416663684.0,1,0,0,1,imei_mismatch_swap
C0001019,LINE-000002463,voice,EIP-9517078605,825597416663684.0,983744487559020.0,1,0,0,1,imei_mismatch_swap
C0001023,LINE-000002471,voice,EIP-8281229672,923824093899220.0,798668684868415.0,1,0,0,1,imei_mismatch_swap
C0001023,LINE-000002472,voice,EIP-5699038460,798668684868415.0,923824093899220.0,1,0,0,1,imei_mismatch_swap
C0001023,LINE-000002473,voice,EIP-7798038215,204444073088610.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001032,LINE-000002498,voice,EIP-4526371797,611296646054137.0,725301089861580.0,1,0,0,1,imei_mismatch_swap
C0001032,LINE-000002499,voice,EIP-2820142860,725301089861580.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001036,LINE-000002507,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001041,LINE-000002517,voice,EIP-2493720014,688413001327613.0,656230863373555.0,1,0,0,1,imei_mismatch_swap
C0001041,LINE-000002518,voice,EIP-2695460479,656230863373555.0,688413001327613.0,1,0,0,1,imei_mismatch_swap
C0001042,LINE-000002519,voice,EIP-5232238910,721679264690810.0,884143638608124.0,1,0,0,1,
C0001043,LINE-000002524,5g_home_internet,EIP-1380982070,90520558744279.0,916968569521314.0,1,0,0,1,
C0001055,LINE-000002563,5g_home_internet,EIP-8802420693,461910597361065.0,617932286622445.0,1,0,0,1,
C0001060,LINE-000002576,voice,EIP-9276990110,503165102623112.0,997920732415751.0,1,0,0,1,
C0001076,LINE-000002608,voice,EIP-4073436106,162933852727060.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001077,LINE-000002612,voice,EIP-4278610489,916323145809548.0,501838865117001.0,1,0,0,1,imei_mismatch_swap
C0001077,LINE-000002613,voice,EIP-1000315741,501838865117001.0,916323145809548.0,1,0,0,1,imei_mismatch_swap
C0001078,LINE-000002617,voice,EIP-8438414253,148232062525003.0,394000580431695.0,1,0,0,1,
C0001083,LINE-000002631,voice,EIP-2588319992,246744489696353.0,678057615815639.0,1,0,0,1,imei_mismatch_swap
C0001083,LINE-000002632,voice,EIP-2531327639,678057615815639.0,246744489696353.0,1,0,0,1,imei_mismatch_swap
C0001093,LINE-000002658,5g_home_internet,EIP-2867258154,279022701446991.0,940288651825307.0,1,0,0,1,
C0001094,LINE-000002664,5g_home_internet,EIP-7870197766,329969419567973.0,310192923041611.0,1,0,0,1,
C0001095,LINE-000002666,voice,EIP-8039693292,960027033410143.0,44022754224932.0,1,0,0,1,imei_mismatch_swap
C0001095,LINE-000002667,voice,EIP-3790956667,44022754224932.0,960027033410143.0,1,0,0,1,imei_mismatch_swap
C0001096,LINE-000002668,voice,EIP-8585569142,234037001940842.0,246153878038330.0,1,0,0,1,imei_mismatch_swap
C0001096,LINE-000002669,voice,EIP-3840699043,246153878038330.0,234037001940842.0,1,0,0,1,imei_mismatch_swap
C0001109,LINE-000002696,voice,EIP-5915560225,779670790169528.0,568907871662557.0,1,0,0,1,
C0001111,LINE-000002700,voice,EIP-3216289126,165811637795972.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001111,LINE-000002703,voice,EIP-6134051845,201501966762348.0,165811637795972.0,1,0,0,1,
C0001111,LINE-000002704,5g_home_internet,EIP-6145922840,450696639599222.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001122,LINE-000002723,voice,EIP-3791853133,678206862064751.0,270890444903402.0,1,0,0,1,
C0001126,LINE-000002735,5g_home_internet,EIP-6960160218,691394256535155.0,588632801640463.0,1,0,0,1,
C0001129,LINE-000002743,voice,EIP-5775652831,337511139078083.0,699669477800085.0,1,0,0,1,imei_mismatch_swap
C0001129,LINE-000002744,voice,EIP-9047879411,699669477800085.0,337511139078083.0,1,0,0,1,imei_mismatch_swap
C0001129,LINE-000002745,5g_home_internet,EIP-1832992757,425473943138655.0,699669477800085.0,1,0,0,1,
C0001146,LINE-000002783,voice,EIP-7873328775,89177577189625.0,554083991762585.0,1,0,0,1,imei_mismatch_swap
C0001146,LINE-000002784,voice,EIP-4300323209,554083991762585.0,89177577189625.0,1,0,0,1,imei_mismatch_swap
C0001150,LINE-000002797,voice,EIP-4364946044,748994361347260.0,67675952825375.0,1,0,0,1,imei_mismatch_swap
C0001150,LINE-000002798,voice,EIP-5768057452,67675952825375.0,748994361347260.0,1,0,0,1,imei_mismatch_swap
C0001153,LINE-000002806,voice,EIP-4326954483,570294807029618.0,570294807029618.0,0,0,0,0,imei_mismatch_swap
C0001153,LINE-000002807,voice,EIP-4402313168,455821581959502.0,455821581959502.0,0,0,0,0,imei_mismatch_swap
C0001154,LINE-000002808,voice,EIP-6394273723,309807284774102.0,168365987790550.0,1,0,0,1,imei_mismatch_swap
C0001154,LINE-000002809,voice,EIP-4433312889,168365987790550.0,309807284774102.0,1,0,0,1,imei_mismatch_swap
C0001155,LINE-000002813,5g_home_internet,EIP-8436697480,374248881137395.0,843994057324812.0,1,0,0,1,
C0001158,LINE-000002820,voice,EIP-8067598109,727418421115807.0,849085084118154.0,1,0,0,1,imei_mismatch_swap
C0001158,LINE-000002821,voice,EIP-5371139527,849085084118154.0,727418421115807.0,1,0,0,1,imei_mismatch_swap
C0001158,LINE-000002822,5g_home_internet,EIP-4159644437,498299959610657.0,160833767865717.0,1,0,0,1,
C0001160,LINE-000002825,5g_home_internet,EIP-6484114366,750197722200769.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001161,LINE-000002828,voice,EIP-3977625401,379481666138651.0,767969451534593.0,1,0,0,1,imei_mismatch_swap
C0001161,LINE-000002829,voice,EIP-4211216606,767969451534593.0,379481666138651.0,1,0,0,1,imei_mismatch_swap
C0001164,LINE-000002836,voice,EIP-9215901587,889658384502636.0,561404373454345.0,1,0,0,1,imei_mismatch_swap
C0001164,LINE-000002837,voice,EIP-8636806439,561404373454345.0,889658384502636.0,1,0,0,1,imei_mismatch_swap
C0001173,LINE-000002850,voice,EIP-9114206983,598424856994273.0,660951434810109.0,1,0,0,1,
C0001177,LINE-000002858,voice,EIP-8620183410,166578827355810.0,166578827355810.0,0,0,0,0,imei_mismatch_swap
C0001177,LINE-000002860,voice,EIP-3270107501,828198101815230.0,166578827355810.0,1,0,0,1,imei_mismatch_swap
C0001178,LINE-000002862,voice,EIP-8744770987,599251492470098.0,567770241363668.0,1,0,0,1,
C0001179,LINE-000002865,voice,EIP-8091695706,977983983083908.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001182,LINE-000002870,voice,EIP-7126056572,120581586427355.0,225187034316961.0,1,0,0,1,
C0001184,LINE-000002876,5g_home_internet,EIP-6706255579,749598682542796.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001195,LINE-000002900,voice,EIP-6871298884,140441560370943.0,340887855428170.0,1,0,0,1,
C0001200,LINE-000002906,5g_home_internet,EIP-6607540541,570627285177875.0,832723263227977.0,1,0,0,1,
C0001203,LINE-000002911,5g_home_internet,EIP-5333555482,262261771182998.0,960504609733767.0,1,0,0,1,
C0001206,LINE-000002917,5g_home_internet,EIP-4433806753,348629238474365.0,150239141975250.0,1,0,0,1,
C0001211,LINE-000002925,voice,EIP-3217774723,460692384179440.0,60780979134102.0,1,0,0,1,imei_mismatch_swap
C0001211,LINE-000002926,voice,EIP-7286575040,338523352609556.0,460692384179440.0,1,0,0,1,imei_mismatch_swap
C0001211,LINE-000002927,voice,EIP-7657039927,60780979134102.0,460692384179440.0,1,0,0,1,imei_mismatch_swap
C0001218,LINE-000002942,5g_home_internet,EIP-5230804172,341482623675721.0,655875779795396.0,1,0,0,1,
C0001224,LINE-000002955,voice,EIP-2417190729,768254239708610.0,617802618797098.0,1,0,0,1,
C0001228,LINE-000002967,voice,EIP-8595446203,447508037347255.0,736529343525680.0,1,0,0,1,imei_mismatch_swap
C0001228,LINE-000002968,voice,EIP-6747979300,736529343525680.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001232,LINE-000002979,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001239,LINE-000003005,voice,EIP-5897887350,516761549794938.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001249,LINE-000003023,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001254,LINE-000003035,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001255,LINE-000003038,5g_home_internet,EIP-7590778762,424534246069335.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001256,LINE-000003039,voice,EIP-1489979193,730364886205551.0,488524069918475.0,1,0,0,1,
C0001266,LINE-000003055,voice,EIP-5003735776,796489893813623.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001266,LINE-000003057,voice,EIP-1060138859,279894461321023.0,950150088780586.0,1,0,0,1,
C0001267,LINE-000003060,voice,EIP-4291335773,332156125383813.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001268,LINE-000003063,voice,EIP-3211004569,567191193041038.0,613898916848614.0,1,0,0,1,
C0001270,LINE-000003066,voice,EIP-4893858633,932704830750390.0,530616549730899.0,1,0,0,1,imei_mismatch_swap
C0001270,LINE-000003069,voice,EIP-6749846603,530616549730899.0,932704830750390.0,1,0,0,1,imei_mismatch_swap
C0001278,LINE-000003088,voice,EIP-2455688212,53603858508847.0,2132333558749.0,1,0,0,1,
C0001280,LINE-000003093,5g_home_internet,EIP-4164552758,15233228396845.0,185631645528733.0,1,0,0,1,
C0001283,LINE-000003098,voice,EIP-8610830348,75591740442291.0,753637793968470.0,1,0,0,1,imei_mismatch_swap
C0001283,LINE-000003100,voice,EIP-3918736891,753637793968470.0,75591740442291.0,1,0,0,1,imei_mismatch_swap
C0001285,LINE-000003104,voice,EIP-5589009757,229147036586817.0,806594663630032.0,1,0,0,1,imei_mismatch_swap
C0001285,LINE-000003105,voice,EIP-8805618966,806594663630032.0,176828108868876.0,1,0,0,1,imei_mismatch_swap
C0001286,LINE-000003109,5g_home_internet,EIP-2302527308,604461766038904.0,122853130979459.0,1,0,0,1,
C0001293,LINE-000003123,5g_home_internet,EIP-3434241676,123007841146997.0,886629031808770.0,1,0,0,1,
C0001309,LINE-000003156,voice,EIP-3508676655,154717776786308.0,897376357847346.0,1,0,0,1,
C0001325,LINE-000003191,voice,EIP-6950264050,269054945554057.0,870096474215250.0,1,0,0,1,
C0001326,LINE-000003193,voice,EIP-5087359612,874735197328731.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001327,LINE-000003195,5g_home_internet,EIP-6536405931,339753305647539.0,709695578211845.0,1,0,0,1,
C0001334,LINE-000003211,voice,EIP-6453075623,255036262975997.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001334,LINE-000003213,voice,EIP-6726765970,943813816514104.0,255036262975997.0,1,0,0,1,imei_mismatch_swap
C0001335,LINE-000003214,voice,EIP-5783188305,466866400210889.0,796688293237106.0,1,0,0,1,imei_mismatch_swap
C0001335,LINE-000003215,voice,EIP-7473206477,557339395190112.0,466866400210889.0,1,0,0,1,imei_mismatch_swap
C0001335,LINE-000003216,voice,EIP-2658670785,796688293237106.0,557339395190112.0,1,0,0,1,imei_mismatch_swap
C0001339,LINE-000003223,voice,EIP-7059712827,246431178343703.0,935372934764003.0,1,0,0,1,imei_mismatch_swap
C0001339,LINE-000003226,voice,EIP-9321255375,935372934764003.0,246431178343703.0,1,0,0,1,imei_mismatch_swap
C0001342,LINE-000003233,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001344,LINE-000003243,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001345,LINE-000003245,voice,EIP-5604365976,437134083757059.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001349,LINE-000003253,voice,EIP-2708824196,105053897040086.0,56258340530705.0,1,0,0,1,
C0001355,LINE-000003264,voice,EIP-4870684776,326821302561098.0,320490133074722.0,1,0,0,1,imei_mismatch_swap
C0001355,LINE-000003265,voice,EIP-9025510380,320490133074722.0,326821302561098.0,1,0,0,1,imei_mismatch_swap
C0001357,LINE-000003270,voice,EIP-3796704006,398135803404345.0,573010109383233.0,1,0,0,1,imei_mismatch_swap
C0001357,LINE-000003271,voice,EIP-9746345171,809108788705584.0,348466022617232.0,1,0,0,1,imei_mismatch_swap
C0001364,LINE-000003287,voice,EIP-8911982712,63279803321519.0,815639263581234.0,1,0,0,1,
C0001367,LINE-000003291,voice,EIP-5151593273,485675628737648.0,923632350366140.0,1,0,0,1,imei_mismatch_swap
C0001367,LINE-000003292,voice,EIP-6047071452,923632350366140.0,485675628737648.0,1,0,0,1,imei_mismatch_swap
C0001382,LINE-000003328,voice,EIP-8237738145,822123935961469.0,902809341126668.0,1,0,0,1,imei_mismatch_swap
C0001382,LINE-000003330,voice,EIP-9815363349,902809341126668.0,822123935961469.0,1,0,0,1,imei_mismatch_swap
C0001383,LINE-000003332,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001386,LINE-000003343,voice,EIP-5213967802,540540183771156.0,41050621415470.0,1,0,0,1,
C0001389,LINE-000003352,voice,EIP-7893426898,764865697333649.0,145632613031431.0,1,0,0,1,
C0001391,LINE-000003358,voice,EIP-9622375921,475576325452093.0,221702501692539.0,1,0,0,1,imei_mismatch_swap
C0001391,LINE-000003359,voice,EIP-2771789538,221702501692539.0,475576325452093.0,1,0,0,1,imei_mismatch_swap
C0001397,LINE-000003368,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001418,LINE-000003401,5g_home_internet,EIP-4876073694,518585139896560.0,343215015929671.0,1,0,0,1,
C0001425,LINE-000003415,voice,EIP-1086980951,534846609686880.0,937643952522917.0,1,0,0,1,
C0001425,LINE-000003416,voice,EIP-5914805667,652199219966668.0,656381656331962.0,1,0,0,1,
C0001427,LINE-000003423,voice,EIP-6451955874,347150273674699.0,681997617140317.0,1,0,0,1,imei_mismatch_swap
C0001427,LINE-000003424,voice,EIP-3868399878,681997617140317.0,347150273674699.0,1,0,0,1,imei_mismatch_swap
C0001429,LINE-000003428,voice,EIP-2459172264,126288161642661.0,502903455289225.0,1,0,0,1,imei_mismatch_swap
C0001429,LINE-000003429,voice,EIP-7572823430,502903455289225.0,126288161642661.0,1,0,0,1,imei_mismatch_swap
C0001432,LINE-000003441,5g_home_internet,EIP-8870160316,743723738673468.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001434,LINE-000003444,voice,EIP-2941035970,896233763181111.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001435,LINE-000003446,voice,EIP-1236301547,401805756300519.0,243352868409427.0,1,0,0,1,imei_mismatch_swap
C0001435,LINE-000003447,voice,EIP-2572462747,243352868409427.0,401805756300519.0,1,0,0,1,imei_mismatch_swap
C0001438,LINE-000003454,5g_home_internet,EIP-5294240771,127540732367824.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001443,LINE-000003460,voice,EIP-8333122338,738323446333384.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001444,LINE-000003461,voice,EIP-7575963736,663787509364031.0,633004435952000.0,1,0,0,1,
C0001445,LINE-000003464,voice,EIP-1777242052,406442476071298.0,272524207281637.0,1,0,0,1,imei_mismatch_swap
C0001445,LINE-000003466,voice,EIP-8144698271,272524207281637.0,406442476071298.0,1,0,0,1,imei_mismatch_swap
C0001456,LINE-000003496,voice,EIP-6739629947,690897767678884.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001458,LINE-000003502,voice,EIP-9533525077,673887719740048.0,586313290377306.0,1,0,0,1,
C0001459,LINE-000003503,voice,EIP-2720176509,120852496874678.0,645261773305554.0,1,0,0,1,
C0001461,LINE-000003507,5g_home_internet,EIP-8287244298,793289565891792.0,447254973351081.0,1,0,0,1,
C0001470,LINE-000003525,voice,EIP-3634368407,781270649039542.0,948848492308317.0,1,0,0,1,
C0001477,LINE-000003541,voice,EIP-1416431888,826338279479398.0,112022988649992.0,1,0,0,1,
C0001484,LINE-000003557,voice,EIP-6260225235,135331245343715.0,385031622542175.0,1,0,0,1,imei_mismatch_swap
C0001484,LINE-000003560,voice,EIP-6402065244,385031622542175.0,135331245343715.0,1,0,0,1,imei_mismatch_swap
C0001489,LINE-000003573,voice,EIP-4612369793,341044526268365.0,623466091604915.0,1,0,0,1,
C0001492,LINE-000003578,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001494,LINE-000003586,voice,EIP-7789745808,910393023100550.0,252639087837146.0,1,0,0,1,imei_mismatch_swap
C0001494,LINE-000003587,voice,EIP-4173624653,252639087837146.0,252639087837146.0,0,0,0,0,imei_mismatch_swap
C0001499,LINE-000003598,voice,EIP-3356558301,75969625464362.0,128417559076518.0,1,0,0,1,imei_mismatch_swap
C0001499,LINE-000003599,voice,EIP-6445560007,128417559076518.0,75969625464362.0,1,0,0,1,imei_mismatch_swap
C0001511,LINE-000003623,voice,EIP-1353199372,257359272954139.0,949660247860835.0,1,0,0,1,imei_mismatch_swap
C0001511,LINE-000003625,voice,EIP-2582329681,949660247860835.0,257359272954139.0,1,0,0,1,imei_mismatch_swap
C0001512,LINE-000003626,voice,EIP-5310475731,492184743039506.0,400660958763401.0,1,0,0,1,
C0001513,LINE-000003632,voice,EIP-3156247486,552050198516080.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001516,LINE-000003638,voice,EIP-3341975075,653157030217655.0,210950343545458.0,1,0,0,1,imei_mismatch_swap
C0001516,LINE-000003639,voice,EIP-2380538935,210950343545458.0,653157030217655.0,1,0,0,1,imei_mismatch_swap
C0001521,LINE-000003648,voice,EIP-9584943569,892370221506708.0,979442756190794.0,1,0,0,1,imei_mismatch_swap
C0001521,LINE-000003649,voice,EIP-6679358850,979442756190794.0,892370221506708.0,1,0,0,1,imei_mismatch_swap
C0001522,LINE-000003652,voice,EIP-3934664156,860682240440084.0,334056547595105.0,1,0,0,1,
C0001522,LINE-000003654,5g_home_internet,EIP-9950386806,366087452924515.0,334056547595105.0,1,0,0,1,
C0001526,LINE-000003659,voice,EIP-6042003706,85029190357275.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001529,LINE-000003670,voice,EIP-7254249612,960743739378843.0,306444350764769.0,1,0,0,1,imei_mismatch_swap
C0001529,LINE-000003672,voice,EIP-1881528096,306444350764769.0,960743739378843.0,1,0,0,1,imei_mismatch_swap
C0001539,LINE-000003689,5g_home_internet,EIP-8133925104,644767240945062.0,53148877021669.0,1,0,0,1,
C0001553,LINE-000003727,voice,EIP-8748964272,122128773908077.0,698053770421015.0,1,0,0,1,imei_mismatch_swap
C0001553,LINE-000003728,voice,EIP-1426091140,698053770421015.0,122128773908077.0,1,0,0,1,imei_mismatch_swap
C0001561,LINE-000003747,voice,EIP-4987002579,860623525699417.0,933274435007048.0,1,0,0,1,
C0001562,LINE-000003750,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001567,LINE-000003760,voice,EIP-9789050677,377779360259542.0,979841909438538.0,1,0,0,1,imei_mismatch_swap
C0001567,LINE-000003761,voice,EIP-8982752591,979841909438538.0,979841909438538.0,0,0,0,0,imei_mismatch_swap
C0001585,LINE-000003798,voice,EIP-4288094119,450592308770284.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001586,LINE-000003799,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001592,LINE-000003812,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001603,LINE-000003836,5g_home_internet,EIP-4336912302,779121031426086.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001609,LINE-000003853,5g_home_internet,EIP-8674455315,556885962267616.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001618,LINE-000003866,voice,EIP-6386872792,545435244682160.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001625,LINE-000003885,voice,EIP-7186774520,786299106617932.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001627,LINE-000003890,voice,EIP-1438394973,398084038470874.0,3746497050386.0,1,0,0,1,imei_mismatch_swap
C0001627,LINE-000003891,voice,EIP-7466294154,3746497050386.0,398084038470874.0,1,0,0,1,imei_mismatch_swap
C0001635,LINE-000003909,5g_home_internet,EIP-3028657014,176648162174665.0,899162429202015.0,1,0,0,1,
C0001636,LINE-000003912,5g_home_internet,EIP-6302815084,575557949687970.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001655,LINE-000003957,voice,EIP-7684739350,610395502751381.0,846987925567480.0,1,0,0,1,
C0001656,LINE-000003960,voice,EIP-4148390577,748037205067480.0,101179036818891.0,1,0,0,1,
C0001658,LINE-000003966,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001667,LINE-000003983,voice,EIP-2104329247,81786503688592.0,481021366339665.0,1,0,0,1,
C0001667,LINE-000003985,5g_home_internet,EIP-1146766620,481021366339665.0,,0,1,0,1,missing_usage_imei_capture_failure
C0001675,LINE-000004005,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001683,LINE-000004028,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001688,LINE-000004040,5g_home_internet,EIP-6383053429,570134804307471.0,211302930035719.0,1,0,0,1,
C0001691,LINE-000004043,voice,,,,0,1,0,1,missing_usage_imei_capture_failure
C0001695,LINE-000004053,voice,EIP-2197566342,520430029775722.0,27001219510145.0,1,0,0,1,
